Id,TestData,len,datetime,open,high,low,close,volume,openinterest,label,prediction,RandomSentimentStrat,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
275,TestData,275,2020-10-03 23:59:59.999989,10583.806640625,10614.091796875,10527.978515625,10565.4931640625,10565.4931640625,17094010304.0,1.0,1.0,RandomSentimentStrat,275,737701.9999999999,Broker,275,2489.780350591771,75786.23111644358,BuySell,275,,,Trades - Net Profit/Loss,275,,

276,TestData,276,2020-10-04 23:59:59.999989,10567.919921875,10700.791015625,10531.3427734375,10684.4287109375,10684.4287109375,17546792792.0,1.0,1.0,RandomSentimentStrat,276,737702.9999999999,Broker,276,2489.780350591771,76611.32780814228,BuySell,276,,,Trades - Net Profit/Loss,276,,

277,TestData,277,2020-10-05 23:59:59.999989,10688.0341796875,10804.0009765625,10646.443359375,10804.0009765625,10804.0009765625,19385191766.0,1.0,1.0,RandomSentimentStrat,277,737703.9999999999,Broker,277,2489.780350591771,77440.8416362478,BuySell,277,,,Trades - Net Profit/Loss,277,,

278,TestData,278,2020-10-06 23:59:59.999989,10799.7783203125,10803.4560546875,10565.197265625,10621.6640625,10621.6640625,22264958686.0,1.0,1.0,RandomSentimentStrat,278,737704.9999999999,Broker,278,2489.780350591771,76175.90790936432,BuySell,278,,,Trades - Net Profit/Loss,278,,

279,TestData,279,2020-10-07 23:59:59.999989,10619.8037109375,10687.2685546875,10591.9638671875,10679.13671875,10679.13671875,17634388529.0,1.0,1.0,RandomSentimentStrat,279,737705.9999999999,Broker,279,2489.780350591771,76574.61544282234,BuySell,279,,,Trades - Net Profit/Loss,279,,

280,TestData,280,2020-10-08 23:59:59.999989,10677.625,10939.7998046875,10569.8232421875,10923.6279296875,10923.6279296875,21962121001.0,1.0,1.0,RandomSentimentStrat,280,737706.9999999999,Broker,280,2489.780350591771,78270.73485030237,BuySell,280,,,Trades - Net Profit/Loss,280,,

281,TestData,281,2020-10-10 23:59:59.999989,11059.142578125,11442.2109375,11056.9404296875,11296.361328125,11296.361328125,22877978588.0,1.0,1.0,RandomSentimentStrat,281,737708.9999999999,Broker,281,2489.780350591771,80856.51430831094,BuySell,281,,,Trades - Net Profit/Loss,281,,

282,TestData,282,2020-10-11 23:59:59.999989,11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,11384.181640625,19968627060.0,1.0,1.0,RandomSentimentStrat,282,737709.9999999999,Broker,282,2489.780350591771,81465.75394449684,BuySell,282,,,Trades - Net Profit/Loss,282,,

283,TestData,283,2020-10-14 23:59:59.999989,11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,11429.5068359375,24103426719.0,1.0,1.0,RandomSentimentStrat,283,737712.9999999999,Broker,283,2489.780350591771,81780.19037402152,BuySell,283,,,Trades - Net Profit/Loss,283,,

284,TestData,284,2020-10-15 23:59:59.999989,11426.6025390625,11569.9140625,11303.603515625,11495.349609375,11495.349609375,24487233058.0,1.0,1.0,RandomSentimentStrat,284,737713.9999999999,Broker,284,2489.780350591771,82236.96428193187,BuySell,284,,,Trades - Net Profit/Loss,284,,

285,TestData,285,2020-10-16 23:59:59.999989,11502.828125,11540.0615234375,11223.0126953125,11322.123046875,11322.123046875,25635480772.0,1.0,1.0,RandomSentimentStrat,285,737714.9999999999,Broker,285,2489.780350591771,81035.23218931112,BuySell,285,,,Trades - Net Profit/Loss,285,,

286,TestData,286,2020-10-17 23:59:59.999989,11322.123046875,11386.26171875,11285.345703125,11358.1015625,11358.1015625,19130430174.0,1.0,1.0,RandomSentimentStrat,286,737715.9999999999,Broker,286,2489.780350591771,81284.82749529324,BuySell,286,,,Trades - Net Profit/Loss,286,,

287,TestData,287,2020-10-18 23:59:59.999989,11355.982421875,11483.359375,11347.578125,11483.359375,11483.359375,18283314340.0,1.0,1.0,RandomSentimentStrat,287,737716.9999999999,Broker,287,2489.780350591771,82153.78391260206,BuySell,287,,,Trades - Net Profit/Loss,287,,

288,TestData,288,2020-10-19 23:59:59.999989,11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,11742.037109375,23860769928.0,1.0,1.0,RandomSentimentStrat,288,737717.9999999999,Broker,288,2489.780350591771,83948.32010011582,BuySell,288,,,Trades - Net Profit/Loss,288,,

289,TestData,289,2020-10-20 23:59:59.999989,11745.974609375,11999.91796875,11681.48046875,11916.3349609375,11916.3349609375,30915821592.0,1.0,1.0,RandomSentimentStrat,289,737718.9999999999,Broker,289,2489.780350591771,85157.48409248854,BuySell,289,,,Trades - Net Profit/Loss,289,,

290,TestData,290,2020-10-21 23:59:59.999989,11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,12823.689453125,43414712626.0,1.0,1.0,RandomSentimentStrat,290,737719.9999999999,Broker,290,2489.780350591771,91452.11348943981,BuySell,290,,,Trades - Net Profit/Loss,290,,

291,TestData,291,2020-10-22 23:59:59.999989,12801.6357421875,13161.59375,12717.09375,12965.8916015625,12965.8916015625,34729759598.0,1.0,1.0,RandomSentimentStrat,291,737720.9999999999,Broker,291,2489.780350591771,92438.61857821315,BuySell,291,,,Trades - Net Profit/Loss,291,,

292,TestData,292,2020-10-23 23:59:59.999989,12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,12931.5390625,28974975003.0,1.0,1.0,RandomSentimentStrat,292,737721.9999999999,Broker,292,2489.780350591771,92200.30322946626,BuySell,292,,,Trades - Net Profit/Loss,292,,

293,TestData,293,2020-10-24 23:59:59.999989,12931.57421875,13145.06640625,12885.7470703125,13108.0625,13108.0625,24542317940.0,1.0,1.0,RandomSentimentStrat,293,737722.9999999999,Broker,293,2489.780350591771,93424.9068750156,BuySell,293,,,Trades - Net Profit/Loss,293,,

294,TestData,294,2020-10-25 23:59:59.999989,13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,13031.173828125,24406920575.0,1.0,1.0,RandomSentimentStrat,294,737723.9999999999,Broker,294,2489.780350591771,92891.50378014571,BuySell,294,,,Trades - Net Profit/Loss,294,,

295,TestData,295,2020-10-26 23:59:59.999989,13031.201171875,13225.2978515625,12822.3828125,13075.248046875,13075.248046875,29461458313.0,1.0,1.0,RandomSentimentStrat,295,737724.9999999999,Broker,295,2489.780350591771,93197.2617560858,BuySell,295,,,Trades - Net Profit/Loss,295,,

296,TestData,296,2020-10-27 23:59:59.999989,13075.2421875,13759.6689453125,13060.837890625,13654.21875,13654.21875,33749878156.0,1.0,1.0,RandomSentimentStrat,296,737725.9999999999,Broker,296,2489.780350591771,97213.78015021206,BuySell,296,,,Trades - Net Profit/Loss,296,,

297,TestData,297,2020-10-28 23:59:59.999989,13654.21484375,13837.6953125,12932.2509765625,13271.28515625,13271.28515625,35867318895.0,1.0,1.0,RandomSentimentStrat,297,737726.9999999999,Broker,297,2489.780350591771,94557.23843795607,BuySell,297,,,Trades - Net Profit/Loss,297,,

298,TestData,298,2020-10-29 23:59:59.999989,13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,13437.8828125,56499499598.0,1.0,1.0,RandomSentimentStrat,298,737727.9999999999,Broker,298,2489.780350591771,95712.98353375235,BuySell,298,,,Trades - Net Profit/Loss,298,,

299,TestData,299,2020-10-30 23:59:59.999989,13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,13546.5224609375,30581485201.0,1.0,1.0,RandomSentimentStrat,299,737728.9999999999,Broker,299,185207.13908301256,91230.26538781155,BuySell,299,,13856.289350585936,Trades - Net Profit/Loss,299,15556.328582933078,

300,TestData,300,2020-10-31 23:59:59.999989,13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,13780.9951171875,30306464719.0,1.0,1.0,RandomSentimentStrat,300,737729.9999999999,Broker,300,89350.65881146681,89350.65881146681,BuySell,300,13255.667319335937,,Trades - Net Profit/Loss,300,,-4497.80090533536

301,TestData,301,2020-11-01 23:59:59.999989,13780.9951171875,13862.033203125,13628.3779296875,13737.109375,13737.109375,24453857900.0,1.0,1.0,RandomSentimentStrat,301,737730.9999999999,Broker,301,172536.1221649424,87923.30761383116,BuySell,301,,14069.963701171873,Trades - Net Profit/Loss,301,,

302,TestData,302,2020-11-02 23:59:59.999989,13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,13550.4892578125,30771455468.0,1.0,1.0,RandomSentimentStrat,302,737731.9999999999,Broker,302,172536.1221649424,89072.78185444756,BuySell,302,,,Trades - Net Profit/Loss,302,,

303,TestData,303,2020-11-03 23:59:59.999989,13550.451171875,13984.9814453125,13325.44140625,13950.30078125,13950.30078125,29869951617.0,1.0,1.0,RandomSentimentStrat,303,737732.9999999999,Broker,303,172536.1221649424,86610.16927966673,BuySell,303,,,Trades - Net Profit/Loss,303,,

304,TestData,304,2020-11-04 23:59:59.999989,13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,14133.70703125,35116364962.0,1.0,1.0,RandomSentimentStrat,304,737733.9999999999,Broker,304,172536.1221649424,85480.49064094186,BuySell,304,,,Trades - Net Profit/Loss,304,,

305,TestData,305,2020-11-05 23:59:59.999989,14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,15579.8486328125,40856321439.0,1.0,1.0,RandomSentimentStrat,305,737734.9999999999,Broker,305,172536.1221649424,76573.07731202565,BuySell,305,,,Trades - Net Profit/Loss,305,,

306,TestData,306,2020-11-06 23:59:59.999989,15579.7294921875,15903.4375,15226.83984375,15565.880859375,15565.880859375,39837841971.0,1.0,1.0,RandomSentimentStrat,306,737735.9999999999,Broker,306,172536.1221649424,76659.11088657883,BuySell,306,,,Trades - Net Profit/Loss,306,,

307,TestData,307,2020-11-07 23:59:59.999989,15565.880859375,15737.095703125,14423.203125,14833.75390625,14833.75390625,35024953706.0,1.0,1.0,RandomSentimentStrat,307,737736.9999999999,Broker,307,172536.1221649424,81168.59832105853,BuySell,307,,,Trades - Net Profit/Loss,307,,

308,TestData,308,2020-11-08 23:59:59.999989,14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,15479.5673828125,26632075029.0,1.0,1.0,RandomSentimentStrat,308,737737.9999999999,Broker,308,172536.1221649424,77190.75302367468,BuySell,308,,,Trades - Net Profit/Loss,308,,

309,TestData,309,2020-11-09 23:59:59.999989,15479.595703125,15785.13671875,14865.529296875,15332.3154296875,15332.3154296875,34149115566.0,1.0,1.0,RandomSentimentStrat,309,737738.9999999999,Broker,309,172536.1221649424,78097.74166749587,BuySell,309,,,Trades - Net Profit/Loss,309,,

310,TestData,310,2020-11-10 23:59:59.999989,15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,15290.90234375,25574938143.0,1.0,1.0,RandomSentimentStrat,310,737739.9999999999,Broker,310,172536.1221649424,78352.8228250206,BuySell,310,,,Trades - Net Profit/Loss,310,,

311,TestData,311,2020-11-11 23:59:59.999989,15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,15701.33984375,29772374934.0,1.0,1.0,RandomSentimentStrat,311,737740.9999999999,Broker,311,172536.1221649424,75824.76025200773,BuySell,311,,,Trades - Net Profit/Loss,311,,

312,TestData,312,2020-11-12 23:59:59.999989,15701.298828125,16305.00390625,15534.771484375,16276.34375,16276.34375,34175758344.0,1.0,1.0,RandomSentimentStrat,312,737741.9999999999,Broker,312,172536.1221649424,72283.06180893947,BuySell,312,,,Trades - Net Profit/Loss,312,,

313,TestData,313,2020-11-13 23:59:59.999989,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,16317.80859375,31599492172.0,1.0,1.0,RandomSentimentStrat,313,737742.9999999999,Broker,313,172536.1221649424,72027.66185259972,BuySell,313,,,Trades - Net Profit/Loss,313,,

314,TestData,314,2020-11-14 23:59:59.999989,16317.80859375,16317.80859375,15749.193359375,16068.138671875,16068.138671875,27481710135.0,1.0,-1.0,RandomSentimentStrat,314,737743.9999999999,Broker,314,172536.1221649424,73565.48718556573,BuySell,314,,,Trades - Net Profit/Loss,314,,

315,TestData,315,2020-11-15 23:59:59.999989,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,15955.587890625,23653867583.0,1.0,1.0,RandomSentimentStrat,315,737744.9999999999,Broker,315,71586.06835060478,71586.06835060478,BuySell,315,15556.631166992187,,Trades - Net Profit/Loss,315,,-17764.59046086205

316,TestData,316,2020-11-16 23:59:59.999989,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,16716.111328125,31526766675.0,1.0,1.0,RandomSentimentStrat,316,737745.9999999999,Broker,316,138232.65311480706,66984.34427907597,BuySell,316,,17068.424365234372,Trades - Net Profit/Loss,316,,

317,TestData,317,2020-11-17 23:59:59.999989,16685.69140625,17782.919921875,16564.544921875,17645.40625,17645.40625,39006849170.0,1.0,1.0,RandomSentimentStrat,317,737746.9999999999,Broker,317,138232.65311480706,63023.45347776702,BuySell,317,,,Trades - Net Profit/Loss,317,,

318,TestData,318,2020-11-18 23:59:59.999989,17645.19140625,18393.94921875,17352.90625,17804.005859375,17804.005859375,49064800278.0,1.0,1.0,RandomSentimentStrat,318,737747.9999999999,Broker,318,138232.65311480706,62347.46169186859,BuySell,318,,,Trades - Net Profit/Loss,318,,

319,TestData,319,2020-11-19 23:59:59.999989,17803.861328125,18119.546875,17382.5546875,17817.08984375,17817.08984375,36985055355.0,1.0,1.0,RandomSentimentStrat,319,737748.9999999999,Broker,319,138232.65311480706,62291.694429898795,BuySell,319,,,Trades - Net Profit/Loss,319,,

320,TestData,320,2020-11-20 23:59:59.999989,17817.083984375,18773.2265625,17765.794921875,18621.314453125,18621.314453125,36992873940.0,1.0,1.0,RandomSentimentStrat,320,737749.9999999999,Broker,320,138232.65311480706,58863.885041860194,BuySell,320,,,Trades - Net Profit/Loss,320,,

321,TestData,321,2020-11-21 23:59:59.999989,18621.31640625,18936.62109375,18444.359375,18642.232421875,18642.232421875,39650210707.0,1.0,1.0,RandomSentimentStrat,321,737750.9999999999,Broker,321,138232.65311480706,58774.727350309724,BuySell,321,,,Trades - Net Profit/Loss,321,,

322,TestData,322,2020-11-22 23:59:59.999989,18642.232421875,18688.96875,17671.384765625,18370.001953125,18370.001953125,41280434226.0,1.0,1.0,RandomSentimentStrat,322,737751.9999999999,Broker,322,138232.65311480706,59935.04269705918,BuySell,322,,,Trades - Net Profit/Loss,322,,

323,TestData,323,2020-11-23 23:59:59.999989,18370.017578125,18711.42578125,18000.796875,18364.12109375,18364.12109375,42741112308.0,-1.0,-1.0,RandomSentimentStrat,323,737752.9999999999,Broker,323,138232.65311480706,59960.10841220936,BuySell,323,,,Trades - Net Profit/Loss,323,,

324,TestData,324,2020-11-24 23:59:59.999989,18365.015625,19348.271484375,18128.65625,19107.46484375,19107.46484375,51469565009.0,-1.0,1.0,RandomSentimentStrat,324,737753.9999999999,Broker,324,138232.65311480706,56791.788697683325,BuySell,324,,,Trades - Net Profit/Loss,324,,

325,TestData,325,2020-11-25 23:59:59.999989,19104.41015625,19390.96484375,18581.146484375,18732.12109375,18732.12109375,43710357371.0,-1.0,1.0,RandomSentimentStrat,325,737754.9999999999,Broker,325,138232.65311480706,58391.59901807565,BuySell,325,,,Trades - Net Profit/Loss,325,,

326,TestData,326,2020-11-26 23:59:59.999989,18729.83984375,18866.28515625,16351.03515625,17150.623046875,17150.623046875,61396835737.0,1.0,1.0,RandomSentimentStrat,326,737755.9999999999,Broker,326,138232.65311480706,65132.34505972662,BuySell,326,,,Trades - Net Profit/Loss,326,,

327,TestData,327,2020-11-27 23:59:59.999989,17153.9140625,17445.0234375,16526.423828125,17108.40234375,17108.40234375,38886494645.0,1.0,1.0,RandomSentimentStrat,327,737756.9999999999,Broker,327,138232.65311480706,65312.30041157035,BuySell,327,,,Trades - Net Profit/Loss,327,,

328,TestData,328,2020-11-28 23:59:59.999989,17112.93359375,17853.939453125,16910.65234375,17717.4140625,17717.4140625,32601040734.0,1.0,1.0,RandomSentimentStrat,328,737757.9999999999,Broker,328,138232.65311480706,62716.53790614402,BuySell,328,,,Trades - Net Profit/Loss,328,,

329,TestData,329,2020-11-29 23:59:59.999989,17719.634765625,18283.62890625,17559.1171875,18177.484375,18177.484375,31133957704.0,1.0,1.0,RandomSentimentStrat,329,737758.9999999999,Broker,329,138232.65311480706,60755.60147375737,BuySell,329,,,Trades - Net Profit/Loss,329,,

330,TestData,330,2020-11-30 23:59:59.999989,18178.322265625,19749.263671875,18178.322265625,19625.8359375,19625.8359375,47728480399.0,-1.0,1.0,RandomSentimentStrat,330,737759.9999999999,Broker,330,59202.417712395894,59202.417712395894,BuySell,330,17905.647431640624,,Trades - Net Profit/Loss,330,,-12383.650638208914

331,TestData,331,2020-12-01 23:59:59.999989,19633.76953125,19845.974609375,18321.921875,18802.998046875,18802.998046875,49633658712.0,1.0,1.0,RandomSentimentStrat,331,737760.9999999999,Broker,331,114342.14940969566,60457.88171514233,BuySell,331,,20143.664228515623,Trades - Net Profit/Loss,331,,

332,TestData,332,2020-12-02 23:59:59.999989,18801.744140625,19308.330078125,18347.71875,19201.091796875,19201.091796875,37387697139.0,1.0,1.0,RandomSentimentStrat,332,737761.9999999999,Broker,332,114342.14940969566,59317.053527049546,BuySell,332,,,Trades - Net Profit/Loss,332,,

333,TestData,333,2020-12-03 23:59:59.999989,19205.92578125,19566.19140625,18925.78515625,19445.3984375,19445.3984375,31930317405.0,1.0,1.0,RandomSentimentStrat,333,737762.9999999999,Broker,333,114342.14940969566,58616.93728015229,BuySell,333,,,Trades - Net Profit/Loss,333,,

334,TestData,334,2020-12-04 23:59:59.999989,19446.966796875,19511.404296875,18697.193359375,18699.765625,18699.765625,33872388058.0,1.0,1.0,RandomSentimentStrat,334,737763.9999999999,Broker,334,114342.14940969566,60753.717700510315,BuySell,334,,,Trades - Net Profit/Loss,334,,

335,TestData,335,2020-12-05 23:59:59.999989,18698.384765625,19160.44921875,18590.193359375,19154.23046875,19154.23046875,27242455064.0,1.0,1.0,RandomSentimentStrat,335,737764.9999999999,Broker,335,114342.14940969566,59451.345321523746,BuySell,335,,,Trades - Net Profit/Loss,335,,

336,TestData,336,2020-12-06 23:59:59.999989,19154.1796875,19390.5,18897.89453125,19345.12109375,19345.12109375,25293775714.0,1.0,-1.0,RandomSentimentStrat,336,737765.9999999999,Broker,336,114342.14940969566,58904.30481701282,BuySell,336,,,Trades - Net Profit/Loss,336,,

337,TestData,337,2020-12-07 23:59:59.999989,19343.12890625,19411.828125,18931.142578125,19191.630859375,19191.630859375,26896357742.0,1.0,1.0,RandomSentimentStrat,337,737766.9999999999,Broker,337,114342.14940969566,59344.16599537085,BuySell,337,,,Trades - Net Profit/Loss,337,,

338,TestData,338,2020-12-08 23:59:59.999989,19191.529296875,19283.478515625,18269.9453125,18321.14453125,18321.14453125,31692288756.0,1.0,1.0,RandomSentimentStrat,338,737767.9999999999,Broker,338,114342.14940969566,61838.742563011976,BuySell,338,,,Trades - Net Profit/Loss,338,,

339,TestData,339,2020-12-09 23:59:59.999989,18320.884765625,18626.29296875,17935.546875,18553.916015625,18553.916015625,34420373071.0,1.0,1.0,RandomSentimentStrat,339,737768.9999999999,Broker,339,114342.14940969566,61171.68293005065,BuySell,339,,,Trades - Net Profit/Loss,339,,

340,TestData,340,2020-12-10 23:59:59.999989,18553.298828125,18553.298828125,17957.064453125,18264.9921875,18264.9921875,25547132265.0,1.0,1.0,RandomSentimentStrat,340,737769.9999999999,Broker,340,114342.14940969566,61999.6598760255,BuySell,340,,,Trades - Net Profit/Loss,340,,

341,TestData,341,2020-12-11 23:59:59.999989,18263.9296875,18268.453125,17619.533203125,18058.904296875,18058.904296875,27919640985.0,1.0,1.0,RandomSentimentStrat,341,737770.9999999999,Broker,341,114342.14940969566,62590.2516018428,BuySell,341,,,Trades - Net Profit/Loss,341,,

342,TestData,342,2020-12-12 23:59:59.999989,18051.3203125,18919.55078125,18046.041015625,18803.65625,18803.65625,21752580802.0,1.0,1.0,RandomSentimentStrat,342,737771.9999999999,Broker,342,114342.14940969566,60455.995484377614,BuySell,342,,,Trades - Net Profit/Loss,342,,

343,TestData,343,2020-12-13 23:59:59.999989,18806.765625,19381.53515625,18734.33203125,19142.3828125,19142.3828125,25450468637.0,1.0,1.0,RandomSentimentStrat,343,737772.9999999999,Broker,343,114342.14940969566,59485.29747528862,BuySell,343,,,Trades - Net Profit/Loss,343,,

344,TestData,344,2020-12-14 23:59:59.999989,19144.4921875,19305.099609375,19012.708984375,19246.64453125,19246.64453125,22473997681.0,1.0,1.0,RandomSentimentStrat,344,737773.9999999999,Broker,344,114342.14940969566,59186.51180560905,BuySell,344,,,Trades - Net Profit/Loss,344,,

345,TestData,345,2020-12-15 23:59:59.999989,19246.919921875,19525.0078125,19079.841796875,19417.076171875,19417.076171875,26741982541.0,1.0,1.0,RandomSentimentStrat,345,737774.9999999999,Broker,345,168395.4476722853,57107.35120144268,BuySell,345,,19817.882929687497,Trades - Net Profit/Loss,345,,

346,TestData,346,2020-12-16 23:59:59.999989,19418.818359375,21458.908203125,19298.31640625,21310.59765625,21310.59765625,44409011479.0,1.0,1.0,RandomSentimentStrat,346,737775.9999999999,Broker,346,168395.4476722853,46254.71820163149,BuySell,346,,,Trades - Net Profit/Loss,346,,

347,TestData,347,2020-12-17 23:59:59.999989,21308.3515625,23642.66015625,21234.67578125,22805.162109375,22805.162109375,71378606374.0,-1.0,1.0,RandomSentimentStrat,347,737776.9999999999,Broker,347,168395.4476722853,37688.689435560795,BuySell,347,,,Trades - Net Profit/Loss,347,,

348,TestData,348,2020-12-18 23:59:59.999989,22806.796875,23238.6015625,22399.8125,23137.9609375,23137.9609375,40387896275.0,-1.0,-1.0,RandomSentimentStrat,348,737777.9999999999,Broker,348,168395.4476722853,35781.26795964339,BuySell,348,,,Trades - Net Profit/Loss,348,,

349,TestData,349,2020-12-19 23:59:59.999989,23132.865234375,24085.85546875,22826.47265625,23869.83203125,23869.83203125,38487546580.0,-1.0,1.0,RandomSentimentStrat,349,737778.9999999999,Broker,349,168395.4476722853,31586.581789361662,BuySell,349,,,Trades - Net Profit/Loss,349,,

350,TestData,350,2020-12-20 23:59:59.999989,23861.765625,24209.66015625,23147.7109375,23477.294921875,23477.294921875,37844228422.0,-1.0,1.0,RandomSentimentStrat,350,737779.9999999999,Broker,350,168395.4476722853,33836.39053038039,BuySell,350,,,Trades - Net Profit/Loss,350,,

351,TestData,351,2020-12-21 23:59:59.999989,23474.455078125,24059.982421875,22159.3671875,22803.08203125,22803.08203125,45852713981.0,-1.0,1.0,RandomSentimentStrat,351,737780.9999999999,Broker,351,168395.4476722853,37700.61130953362,BuySell,351,,,Trades - Net Profit/Loss,351,,

352,TestData,352,2020-12-22 23:59:59.999989,22794.0390625,23789.90234375,22430.60546875,23783.029296875,23783.029296875,44171632681.0,-1.0,-1.0,RandomSentimentStrat,352,737781.9999999999,Broker,352,168395.4476722853,32084.087747084093,BuySell,352,,,Trades - Net Profit/Loss,352,,

353,TestData,353,2020-12-23 23:59:59.999989,23781.974609375,24024.490234375,22802.646484375,23241.345703125,23241.345703125,51146161904.0,-1.0,-1.0,RandomSentimentStrat,353,737782.9999999999,Broker,353,168395.4476722853,35188.7228375742,BuySell,353,,,Trades - Net Profit/Loss,353,,

354,TestData,354,2020-12-24 23:59:59.999989,23240.203125,23768.337890625,22777.59765625,23735.94921875,23735.94921875,41080759713.0,-1.0,1.0,RandomSentimentStrat,354,737783.9999999999,Broker,354,168395.4476722853,32353.925091793004,BuySell,354,,,Trades - Net Profit/Loss,354,,

355,TestData,355,2020-12-25 23:59:59.999989,23733.5703125,24710.1015625,23463.673828125,24664.791015625,24664.791015625,42068395846.0,-1.0,-1.0,RandomSentimentStrat,355,737784.9999999999,Broker,355,168395.4476722853,27030.31021889561,BuySell,355,,,Trades - Net Profit/Loss,355,,

356,TestData,356,2020-12-26 23:59:59.999989,24677.015625,26718.0703125,24522.689453125,26437.037109375,26437.037109375,48332647295.0,-1.0,1.0,RandomSentimentStrat,356,737785.9999999999,Broker,356,168395.4476722853,16872.761651567766,BuySell,356,,,Trades - Net Profit/Loss,356,,

357,TestData,357,2020-12-27 23:59:59.999989,26439.373046875,28288.83984375,25922.76953125,26272.294921875,26272.294921875,66479895605.0,-1.0,-1.0,RandomSentimentStrat,357,737786.9999999999,Broker,357,168395.4476722853,17816.974070215743,BuySell,357,,,Trades - Net Profit/Loss,357,,

358,TestData,358,2020-12-28 23:59:59.999989,26280.822265625,27389.111328125,26207.640625,27084.80859375,27084.80859375,49056742893.0,-1.0,1.0,RandomSentimentStrat,358,737787.9999999999,Broker,358,168395.4476722853,13160.088599967712,BuySell,358,,,Trades - Net Profit/Loss,358,,

359,TestData,359,2020-12-29 23:59:59.999989,27081.810546875,27370.720703125,25987.298828125,27362.4375,27362.4375,45265946774.0,-1.0,1.0,RandomSentimentStrat,359,737788.9999999999,Broker,359,10072.908252398594,10072.908252398594,BuySell,359,25597.489345703125,,Trades - Net Profit/Loss,359,,-49129.50945999729

360,TestData,360,2020-12-30 23:59:59.999989,27360.08984375,28937.740234375,27360.08984375,28840.953125,28840.953125,51287442704.0,-1.0,-1.0,RandomSentimentStrat,360,737789.9999999999,Broker,360,313.09760484577396,10399.430776108782,BuySell,360,26949.68849609375,,Trades - Net Profit/Loss,360,,
